Order Date,Order Month,Order Year,Customer Name,Segment,Country,City,State,Region,Category,Sales,Quantity,Discount,Profit
26-10-2017,October,2017,Benjamin Farhat,Home Office,United States,Dallas,Texas,Central,Office Supplies,55.616,2,0.2,5.5616
27-10-2016,October,2016,Ben Wallace,Consumer,United States,New York City,New York,East,Furniture,427.644,14,0.1,80.7772
27-10-2016,October,2016,Ben Wallace,Consumer,United States,New York City,New York,East,Office Supplies,40.67,7,0,12.6077
27-10-2016,October,2016,Ben Wallace,Consumer,United States,New York City,New York,East,Office Supplies,33.48,2,0,1.3392
27-10-2016,October,2016,Ben Wallace,Consumer,United States,New York City,New York,East,Office Supplies,9.728,2,0.2,3.2832
12-06-2017,June,2017,Troy Staebel,Consumer,United States,Chicago,Illinois,Central,Furniture,8.856,3,0.6,-6.8634
25-09-2016,September,2016,Aaron Smayling,Corporate,United States,San Francisco,California,West,Furniture,477.666,2,0.15,84.294
07-09-2017,September,2017,Allen Armold,Consumer,United States,Providence,Rhode Island,East,Office Supplies,16.9,5,0,7.774
07-09-2017,September,2017,Allen Armold,Consumer,United States,Providence,Rhode Island,East,Office Supplies,39.96,2,0,18.7812
11-05-2015,May,2015,Paul Stevenson,Home Office,United States,Phoenix,Arizona,West,Furniture,191.968,7,0.2,16.7972
06-08-2015,August,2015,Rachel Payne,Corporate,United States,Houston,Texas,Central,Office Supplies,35.52,3,0.2,13.32
06-08-2015,August,2015,Rachel Payne,Corporate,United States,Houston,Texas,Central,Office Supplies,6.23,5,0.8,-9.6565
06-08-2015,August,2015,Rachel Payne,Corporate,United States,Houston,Texas,Central,Office Supplies,56.704,2,0.2,19.1376
06-08-2015,August,2015,Rachel Payne,Corporate,United States,Houston,Texas,Central,Furniture,369.1992,3,0.32,-114.0174
29-10-2014,October,2014,Noah Childs,Corporate,United States,Columbus,Indiana,Central,Technology,1.98,2,0,0.891
29-10-2014,October,2014,Noah Childs,Corporate,United States,Columbus,Indiana,Central,Office Supplies,75.88,2,0,35.6636
18-06-2016,June,2016,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,6.848,2,0.2,2.14
18-06-2016,June,2016,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,4.626,2,0.7,-3.855
18-06-2016,June,2016,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,453.6,3,0.2,90.72
03-05-2015,May,2015,Nicole Fjeld,Home Office,United States,San Jose,California,West,Office Supplies,13.848,3,0.2,5.193
10-11-2015,November,2015,Sam Craven,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,577.584,6,0.2,43.3188
30-05-2015,May,2015,Brendan Dodson,Home Office,United States,Springfield,Virginia,South,Technology,151.96,4,0,36.4704
22-09-2016,September,2016,Suzanne McNair,Corporate,United States,Broomfield,Colorado,West,Furniture,68.432,7,0.2,8.554
28-11-2015,November,2015,Eugene Barchas,Consumer,United States,Columbus,Ohio,East,Furniture,71.12,5,0.2,9.779
28-11-2015,November,2015,Eugene Barchas,Consumer,United States,Columbus,Ohio,East,Office Supplies,3.008,2,0.2,0.564
03-12-2015,December,2015,Harold Pawlan,Home Office,United States,Concord,New Hampshire,East,Office Supplies,184.66,7,0,84.9436
17-10-2014,October,2014,Evan Bailliet,Consumer,United States,Houston,Texas,Central,Furniture,5.312,2,0.6,-1.5936
03-05-2016,May,2016,Susan MacKendrick,Consumer,United States,Newark,Ohio,East,Technology,132.52,5,0.2,34.7865
03-05-2016,May,2016,Susan MacKendrick,Consumer,United States,Newark,Ohio,East,Office Supplies,195.64,5,0.2,-44.019
03-05-2016,May,2016,Susan MacKendrick,Consumer,United States,Newark,Ohio,East,Furniture,51.968,2,0.2,10.3936
03-05-2016,May,2016,Susan MacKendrick,Consumer,United States,Newark,Ohio,East,Technology,431.976,3,0.2,-75.5958
03-05-2016,May,2016,Susan MacKendrick,Consumer,United States,Newark,Ohio,East,Technology,224.937,3,0.7,-164.9538
03-05-2016,May,2016,Susan MacKendrick,Consumer,United States,Newark,Ohio,East,Office Supplies,6,2,0.2,2.1
01-06-2015,June,2015,Catherine Glotzbach,Home Office,United States,Los Angeles,California,West,Office Supplies,11.76,2,0,5.7624
31-03-2014,March,2014,Trudy Glocke,Consumer,United States,Tampa,Florida,South,Furniture,1125.488,7,0.2,98.4802
31-03-2014,March,2014,Trudy Glocke,Consumer,United States,Tampa,Florida,South,Office Supplies,12.645,5,0.7,-10.116
31-03-2014,March,2014,Trudy Glocke,Consumer,United States,Tampa,Florida,South,Office Supplies,4.032,2,0.2,1.0584
05-07-2017,July,2017,Damala Kotsonis,Corporate,United States,Fremont,Nebraska,Central,Technology,79.96,4,0,22.3888
24-09-2015,September,2015,Maria Bertelson,Consumer,United States,Columbus,Ohio,East,Office Supplies,6.732,6,0.7,-4.488
24-09-2015,September,2015,Maria Bertelson,Consumer,United States,Columbus,Ohio,East,Office Supplies,33.568,2,0.2,1.6784
24-09-2015,September,2015,Maria Bertelson,Consumer,United States,Columbus,Ohio,East,Office Supplies,15.84,2,0.2,5.544
24-09-2015,September,2015,Maria Bertelson,Consumer,United States,Columbus,Ohio,East,Office Supplies,24.424,1,0.2,7.9378
24-09-2015,September,2015,Maria Bertelson,Consumer,United States,Columbus,Ohio,East,Office Supplies,17.12,5,0.2,1.926
13-08-2015,August,2015,Sandra Flanagan,Consumer,United States,Pomona,California,West,Furniture,31.56,3,0,10.4148
26-05-2015,May,2015,Pamela Stobb,Consumer,United States,San Antonio,Texas,Central,Furniture,105.686,1,0.3,-28.6862
26-05-2015,May,2015,Pamela Stobb,Consumer,United States,San Antonio,Texas,Central,Technology,399.54,2,0.4,-79.908
26-05-2015,May,2015,Pamela Stobb,Consumer,United States,San Antonio,Texas,Central,Furniture,104.93,5,0.3,-4.497
14-09-2017,September,2017,Roger Barcio,Home Office,United States,New York City,New York,East,Technology,1079.85,3,0,323.955
14-09-2017,September,2017,Roger Barcio,Home Office,United States,New York City,New York,East,Office Supplies,70.98,1,0,3.549
14-09-2017,September,2017,Roger Barcio,Home Office,United States,New York City,New York,East,Office Supplies,29.95,5,0,8.6855
14-09-2017,September,2017,Roger Barcio,Home Office,United States,New York City,New York,East,Furniture,589.41,5,0.1,-6.549
07-06-2016,June,2016,Roy Skaria,Home Office,United States,Philadelphia,Pennsylvania,East,Office Supplies,9.648,6,0.2,3.4974
25-06-2017,June,2017,Sarah Brown,Consumer,United States,New York City,New York,East,Furniture,400.784,1,0.2,-5.0098
26-08-2017,August,2017,Heather Jas,Home Office,United States,Detroit,Michigan,Central,Office Supplies,53.72,4,0,13.9672
26-08-2016,August,2016,Stuart Van,Corporate,United States,Miami,Florida,South,Office Supplies,31.008,1,0.2,11.2404
18-11-2016,November,2016,Bobby Elias,Consumer,United States,Concord,California,West,Office Supplies,61.12,5,0.2,22.156
17-04-2017,April,2017,Brendan Murry,Corporate,United States,Chicago,Illinois,Central,Office Supplies,195.136,4,0.2,-43.9056
23-07-2017,July,2017,Annie Zypern,Consumer,United States,Wheeling,Illinois,Central,Office Supplies,121.536,4,0.2,15.192
11-05-2014,May,2014,Harold Dahlen,Home Office,United States,Chicago,Illinois,Central,Office Supplies,17.472,3,0.2,5.6784
11-05-2014,May,2014,Harold Dahlen,Home Office,United States,Chicago,Illinois,Central,Office Supplies,104.58,9,0.8,-172.557
28-07-2016,July,2016,Barry Franz,Home Office,United States,Pasadena,Texas,Central,Furniture,24.7,5,0.6,-9.88
28-07-2016,July,2016,Barry Franz,Home Office,United States,Pasadena,Texas,Central,Furniture,302.72,5,0.6,-378.4
14-09-2017,September,2017,Henia Zydlo,Consumer,United States,New York City,New York,East,Office Supplies,8.56,2,0,3.852
14-09-2017,September,2017,Henia Zydlo,Consumer,United States,New York City,New York,East,Office Supplies,11.56,2,0,5.6644
24-01-2017,January,2017,Keith Dawkins,Corporate,United States,San Jose,California,West,Office Supplies,25.86,3,0,6.7236
24-01-2017,January,2017,Keith Dawkins,Corporate,United States,San Jose,California,West,Office Supplies,276.784,2,0.2,89.9548
24-01-2017,January,2017,Keith Dawkins,Corporate,United States,San Jose,California,West,Technology,110.352,3,0.2,8.2764
19-09-2015,September,2015,Frank Carlisle,Home Office,United States,Sacramento,California,West,Furniture,60.84,3,0,19.4688
14-04-2015,April,2015,Theone Pippenger,Consumer,United States,Springfield,Oregon,West,Office Supplies,35.208,1,0.2,2.6406
08-05-2017,May,2017,Ed Braxton,Corporate,United States,Mansfield,Texas,Central,Office Supplies,41.472,8,0.2,14.5152
04-09-2016,September,2016,Jeremy Pistek,Consumer,United States,Jonesboro,Arkansas,South,Office Supplies,239.5,5,0,114.96
19-05-2014,May,2014,Tamara Dahlen,Consumer,United States,Virginia Beach,Virginia,South,Office Supplies,34.2,5,0,9.234
17-06-2016,June,2016,Denise Monton,Corporate,United States,Rochester,New York,East,Furniture,376.866,3,0.4,-213.5574
02-11-2015,November,2015,Emily Grady,Consumer,United States,Chesapeake,Virginia,South,Office Supplies,197.72,4,0,55.3616
04-11-2017,November,2017,Henry Goldwyn,Corporate,United States,Lancaster,Ohio,East,Technology,70.72,4,0.2,-6.188
04-11-2017,November,2017,Henry Goldwyn,Corporate,United States,Lancaster,Ohio,East,Office Supplies,194.352,3,0.2,-43.7292
05-12-2017,December,2017,Bart Folk,Consumer,United States,New York City,New York,East,Office Supplies,21.6,6,0,9.936
05-12-2017,December,2017,Bart Folk,Consumer,United States,New York City,New York,East,Office Supplies,11.07,3,0,5.2029
16-05-2016,May,2016,Sanjit Chand,Consumer,United States,Los Angeles,California,West,Furniture,282.84,4,0,19.7988
16-05-2016,May,2016,Sanjit Chand,Consumer,United States,Los Angeles,California,West,Office Supplies,27.72,9,0,13.3056
24-10-2017,October,2017,Carlos Soltero,Consumer,United States,Jackson,Mississippi,South,Office Supplies,11.68,4,0,5.256
18-09-2016,September,2016,Bill Donatelli,Consumer,United States,Woodland,California,West,Technology,239.984,2,0.2,23.9984
11-11-2014,November,2014,Mary Zewe,Corporate,United States,Seattle,Washington,West,Office Supplies,22.98,1,0,6.894
11-11-2014,November,2014,Mary Zewe,Corporate,United States,Seattle,Washington,West,Technology,102.13,7,0,15.3195
11-11-2014,November,2014,Mary Zewe,Corporate,United States,Seattle,Washington,West,Office Supplies,2033.584,2,0.2,762.594
22-08-2016,August,2016,Pauline Webber,Corporate,United States,Los Angeles,California,West,Office Supplies,5.76,2,0,1.6704
16-11-2017,November,2017,Bill Stewart,Corporate,United States,Bowling Green,Ohio,East,Technology,899.982,3,0.4,74.9985
16-11-2017,November,2017,Bill Stewart,Corporate,United States,Bowling Green,Ohio,East,Office Supplies,86.352,3,0.2,5.397
16-11-2017,November,2017,Bill Stewart,Corporate,United States,Bowling Green,Ohio,East,Technology,139.96,5,0.2,-1.7495
26-09-2014,September,2014,Dianna Arnett,Home Office,United States,Lancaster,Ohio,East,Office Supplies,16.704,6,0.2,1.2528
26-09-2014,September,2014,Dianna Arnett,Home Office,United States,Lancaster,Ohio,East,Technology,3.152,2,0.2,0.4728
26-09-2014,September,2014,Dianna Arnett,Home Office,United States,Lancaster,Ohio,East,Office Supplies,32.896,4,0.2,11.1024
29-06-2017,June,2017,Max Engle,Consumer,United States,Dallas,Texas,Central,Office Supplies,21.392,2,0.8,-54.5496
29-06-2017,June,2017,Max Engle,Consumer,United States,Dallas,Texas,Central,Furniture,307.314,3,0.3,-39.5118
29-06-2017,June,2017,Max Engle,Consumer,United States,Dallas,Texas,Central,Furniture,409.9992,3,0.32,-96.4704
23-09-2017,September,2017,Maya Herman,Corporate,United States,Lubbock,Texas,Central,Office Supplies,9.248,2,0.2,3.3524
23-11-2014,November,2014,Bobby Trafton,Consumer,United States,Detroit,Michigan,Central,Office Supplies,14.67,3,0,6.7482
13-01-2014,January,2014,Michael Moore,Consumer,United States,Newark,Ohio,East,Office Supplies,37.408,7,0.2,13.0928
13-01-2014,January,2014,Michael Moore,Consumer,United States,Newark,Ohio,East,Office Supplies,3.438,2,0.7,-2.5212
31-05-2016,May,2016,Neoma Murray,Consumer,United States,New York City,New York,East,Office Supplies,7.152,3,0.2,2.3244
31-05-2016,May,2016,Neoma Murray,Consumer,United States,New York City,New York,East,Technology,179.7,6,0,88.053
13-02-2017,February,2017,Mark Hamilton,Consumer,United States,Minneapolis,Minnesota,Central,Office Supplies,90.64,8,0,38.9752
14-10-2014,October,2014,Toby Carlisle,Consumer,United States,Everett,Massachusetts,East,Technology,177,3,0,30.09
14-10-2014,October,2014,Toby Carlisle,Consumer,United States,Everett,Massachusetts,East,Office Supplies,79.45,7,0,22.246
14-10-2014,October,2014,Toby Carlisle,Consumer,United States,Everett,Massachusetts,East,Furniture,1628.82,9,0,260.6112
18-11-2014,November,2014,Maya Herman,Corporate,United States,Seattle,Washington,West,Furniture,137.54,2,0,55.016
18-11-2014,November,2014,Maya Herman,Corporate,United States,Seattle,Washington,West,Furniture,730.2,4,0,94.926
12-11-2017,November,2017,Emily Phan,Consumer,United States,Los Angeles,California,West,Office Supplies,11.56,2,0,5.6644
28-01-2015,January,2015,Joseph Holt,Consumer,United States,Concord,North Carolina,South,Furniture,4297.644,13,0.4,-1862.3124
07-03-2014,March,2014,Craig Molinari,Corporate,United States,Seattle,Washington,West,Office Supplies,20.65,5,0,9.499
07-03-2014,March,2014,Craig Molinari,Corporate,United States,Seattle,Washington,West,Office Supplies,204.9,5,0,0
07-03-2014,March,2014,Craig Molinari,Corporate,United States,Seattle,Washington,West,Furniture,436.704,6,0.2,21.8352
07-03-2014,March,2014,Craig Molinari,Corporate,United States,Seattle,Washington,West,Furniture,481.568,2,0.2,54.1764
08-06-2017,June,2017,Frank Olsen,Consumer,United States,Glendale,Arizona,West,Technology,89.544,7,0.2,12.3123
08-06-2017,June,2017,Frank Olsen,Consumer,United States,Glendale,Arizona,West,Office Supplies,35.168,2,0.2,-8.3524
08-06-2017,June,2017,Frank Olsen,Consumer,United States,Glendale,Arizona,West,Office Supplies,72.588,2,0.7,-48.392
19-11-2014,November,2014,Mitch Webber,Consumer,United States,Coon Rapids,Minnesota,Central,Office Supplies,221.16,4,0,57.5016
19-11-2014,November,2014,Mitch Webber,Consumer,United States,Coon Rapids,Minnesota,Central,Technology,281.97,3,0,78.9516
26-11-2016,November,2016,Maribeth Schnelling,Consumer,United States,Los Angeles,California,West,Furniture,3406.664,8,0.15,160.3136
26-11-2016,November,2016,Maribeth Schnelling,Consumer,United States,Los Angeles,California,West,Office Supplies,37.17,9,0,10.4076
26-11-2016,November,2016,Maribeth Schnelling,Consumer,United States,Los Angeles,California,West,Office Supplies,64.96,2,0,19.488
26-11-2016,November,2016,Maribeth Schnelling,Consumer,United States,Los Angeles,California,West,Furniture,595.38,6,0,297.69
23-01-2017,January,2017,Harold Pawlan,Home Office,United States,Tucson,Arizona,West,Technology,95.984,2,0.2,11.998
23-01-2017,January,2017,Harold Pawlan,Home Office,United States,Tucson,Arizona,West,Office Supplies,4.938,2,0.7,-3.6212
22-09-2014,September,2014,Adam Shillingsburg,Consumer,United States,New York City,New York,East,Furniture,97.44,3,0,35.0784
22-09-2014,September,2014,Adam Shillingsburg,Consumer,United States,New York City,New York,East,Office Supplies,3.984,1,0.2,1.3944
22-09-2014,September,2014,Adam Shillingsburg,Consumer,United States,New York City,New York,East,Office Supplies,13.04,4,0,5.7376
22-09-2014,September,2014,Adam Shillingsburg,Consumer,United States,New York City,New York,East,Furniture,579.528,4,0.1,83.7096
26-03-2014,March,2014,Cindy Stewart,Consumer,United States,Pomona,California,West,Office Supplies,18.75,5,0,9
06-06-2016,June,2016,Maria Etezadi,Home Office,United States,Santa Barbara,California,West,Technology,3023.928,9,0.2,226.7946
06-06-2016,June,2016,Maria Etezadi,Home Office,United States,Santa Barbara,California,West,Technology,26.96,2,0,3.7744
06-06-2016,June,2016,Maria Etezadi,Home Office,United States,Santa Barbara,California,West,Technology,477.6,3,0.2,161.19
31-08-2017,August,2017,Maxwell Schwartz,Consumer,United States,San Francisco,California,West,Office Supplies,193.95,3,0,9.6975
07-12-2015,December,2015,Kristen Hastings,Corporate,United States,Riverside,California,West,Office Supplies,12.96,2,0,6.2208
16-11-2017,November,2017,Lena Creighton,Consumer,United States,Los Angeles,California,West,Furniture,119.94,3,0,23.988
16-11-2017,November,2017,Lena Creighton,Consumer,United States,Los Angeles,California,West,Furniture,12.42,3,0,4.4712
23-04-2016,April,2016,Art Ferguson,Consumer,United States,San Clemente,California,West,Office Supplies,18.088,7,0.2,6.5569
23-04-2016,April,2016,Art Ferguson,Consumer,United States,San Clemente,California,West,Office Supplies,71.97,3,0,35.985
02-04-2017,April,2017,Amy Hunt,Consumer,United States,Decatur,Alabama,South,Office Supplies,14.94,3,0,6.8724
13-08-2015,August,2015,Grace Kelly,Corporate,United States,Greensboro,North Carolina,South,Office Supplies,64.68,7,0.2,8.085
13-11-2017,November,2017,Ken Lonsdale,Consumer,United States,Dublin,California,West,Technology,22,5,0.2,1.375
23-12-2016,December,2016,Frank Merwin,Home Office,United States,Philadelphia,Pennsylvania,East,Office Supplies,7.968,2,0.2,2.6892
